,B28H1808_2,Precipitation,Evaporation
2010-03-17,,0.00285,0.0006916667
2010-03-18,,0.0,0.0015624999999999999
2010-03-19,,0.0001875,0.0019833333
2010-03-20,,0.0037375,0.0006583333
2010-03-21,,0.007424999999999999,0.0005041667
2010-03-22,,0.0031500000000000005,0.001075
2010-03-23,,0.0,0.0010041667
2010-03-24,,0.0,0.00215
2010-03-25,,0.0,0.0020083333000000003
2010-03-26,,0.0,0.0023833333
2010-03-27,,0.005625,0.0004833333
2010-03-28,,0.0036249999999999998,0.0012625
2010-03-29,,0.0012749999999999999,0.0011083333
2010-03-30,,0.0008,0.0013874999999999998
2010-03-31,,7.5e-05,0.0015916667
2010-04-01,,0.0027500000000000003,0.0017916667000000002
2010-04-02,,0.0037749999999999997,0.0010333333
2010-04-03,,0.0016500000000000002,0.0023416667000000003
2010-04-04,,0.0064125,0.0010583333
2010-04-05,,0.006900000000000001,0.0013833333000000001
2010-04-06,,0.0019125,0.0019749999999999998
2010-04-07,,0.0,0.0029583333
2010-04-08,,0.001125,0.0027125
2010-04-09,,0.0011125,0.0008791667
2010-04-10,,0.0002625,0.0016625
2010-04-11,,0.0,0.0010291667
2010-04-12,,0.0,0.0008083333
2010-04-13,,0.0,0.0026208333
2010-04-14,,0.0,0.0027
2010-04-15,,0.0,0.0028916667
2010-04-16,,0.0,0.0029958333
2010-04-17,,0.0,0.0019458333
2010-04-18,,0.0,0.0029541667
2010-04-19,,0.0,0.0032875
2010-04-20,,0.000125,0.0031083333
2010-04-21,,0.0003875,0.0019500000000000001
2010-04-22,,0.0003125,0.0020916667
2010-04-23,,7.5e-05,0.002675
2010-04-24,,0.0,0.0031791667
2010-04-25,,0.0,0.0033916667
2010-04-26,,0.0019375,0.0034958333
2010-04-27,,0.0011625,0.0015833333
2010-04-28,,0.0,0.00265
2010-04-29,,0.0,0.0032749999999999997
2010-04-30,,0.00125,0.0033958333
2010-05-01,,0.0016875,0.0011958333
2010-05-02,,0.0013124999999999999,0.0013874999999999998
2010-05-03,,0.0060125,0.0007291667000000001
2010-05-04,,0.004025,0.0008916667000000001
2010-05-05,,0.0004125,0.0027208333000000003
2010-05-06,,0.0,0.0023208333
2010-05-07,,0.0040625,0.0020125
2010-05-08,,0.0031875,0.0006583333
2010-05-09,,0.000575,0.0010791667000000001
2010-05-10,,7.5e-05,0.0013874999999999998
2010-05-11,,0.0,0.0019749999999999998
2010-05-12,,0.006500000000000001,0.0012333333
2010-05-13,,0.00415,0.0005291667
2010-05-14,,0.00015000000000000001,0.0006916667
2010-05-15,,6.25e-05,0.0013708333
2010-05-16,,3.75e-05,0.0018791667
2010-05-17,,0.0,0.0031458333000000003
2010-05-18,,0.000625,0.0019541667
2010-05-19,,0.000375,0.0023791667
2010-05-20,,0.0,0.0037416667
2010-05-21,,0.0,0.0038958333
2010-05-22,,0.0,0.0039000000000000003
2010-05-23,,0.0,0.0039958333
2010-05-24,,0.0,0.0042875
2010-05-25,,0.0,0.004395833300000001
2010-05-26,,0.0,0.0040166667
2010-05-27,,0.0009375,0.0017000000000000001
2010-05-28,,0.000625,0.0023666667
2010-05-29,,0.000225,0.0036458333000000003
2010-05-30,,0.0008,0.0032208333000000003
2010-05-31,,0.0140375,0.001475
2010-06-01,,0.0083,0.0011125
2010-06-02,,7.5e-05,0.0032083333
2010-06-03,,0.0,0.0033958333
2010-06-04,,0.0,0.0049333333
2010-06-05,,0.0,0.005
2010-06-06,,0.0,0.0050958333
2010-06-07,,0.000375,0.0038541667000000003
2010-06-08,,0.000225,0.0021708333
2010-06-09,,0.0027500000000000003,0.0027708333
2010-06-10,,0.0046500000000000005,0.0012666667
2010-06-11,,0.0036125,0.0022541667
2010-06-12,,0.0010875,0.002875
2010-06-13,,0.0,0.0035708333
2010-06-14,,0.0,0.0024500000000000004
2010-06-15,,0.0,0.0045083333
2010-06-16,,0.0,0.0043124999999999995
2010-06-17,,0.0,0.004875
2010-06-18,,0.0,0.005091666700000001
2010-06-19,,0.0,0.0021291667000000003
2010-06-20,,0.0005625,0.0022875
2010-06-21,,0.00033749999999999996,0.0018208333
2010-06-22,,0.0,0.0021833333
2010-06-23,,0.0,0.0042125
2010-06-24,,0.0,0.0051624999999999996
2010-06-25,,0.0,0.0043375
2010-06-26,,0.0,0.004395833300000001
2010-06-27,,0.0,0.0051666667
2010-06-28,,0.0,0.005487499999999999
2010-06-29,,0.0,0.0052125
2010-06-30,,0.0001875,0.0047208333
2010-07-01,,0.0007375,0.0030708333
2010-07-02,,0.000375,0.0042458333
2010-07-03,,0.0,0.0050666667
2010-07-04,,0.003,0.0041416667
2010-07-05,,0.0018000000000000002,0.0041958333
2010-07-06,,0.001375,0.0029541667
2010-07-07,,0.000825,0.0036666667
2010-07-08,,0.0,0.0049458333
2010-07-09,,0.0,0.0050958333
2010-07-10,,0.0,0.0047166667
2010-07-11,,0.005625,0.0047958333
2010-07-12,,0.0050625,0.0048000000000000004
2010-07-13,,0.0051375,0.0035541667000000003
2010-07-14,,0.0024749999999999998,0.0037874999999999996
2010-07-15,,0.0035,0.0042791667
2010-07-16,,0.0021000000000000003,0.0039166667
2010-07-17,,0.0018124999999999999,0.0043791667
2010-07-18,,0.0010875,0.0040166667
2010-07-19,,0.0,0.004575
2010-07-20,,0.0,0.0048874999999999995
2010-07-21,,0.0,0.0047083333
2010-07-22,,0.00043749999999999995,0.0038374999999999998
2010-07-23,,0.0002625,0.0023625
2010-07-24,,0.0028125,0.0039291667
2010-07-25,,0.0016875,0.0036166667
2010-07-26,,0.0008749999999999999,0.0025458333
2010-07-27,,0.0059,0.00135
2010-07-28,,0.01085,0.0024500000000000004
2010-07-29,,0.005075,0.0036500000000000005
2010-07-30,,0.0044875,0.0020708333
2010-07-31,,0.0025125,0.0039166667
2010-08-01,,0.0001875,0.0026583333000000002
2010-08-02,,0.0008,0.0025041667
2010-08-03,,0.0034124999999999997,0.00135
2010-08-04,,0.00355,0.0026416667000000002
2010-08-05,,0.009300000000000001,0.0018375
2010-08-06,,0.0068249999999999995,0.0025666667000000002
2010-08-07,,0.001125,0.0035583333
2010-08-08,,0.0018124999999999999,0.0028333333
2010-08-09,,0.0027749999999999997,0.0015541667
2010-08-10,,0.0011375,0.0019791667
2010-08-11,,0.001825,0.0027666667
2010-08-12,,0.0013625,0.0031833333
2010-08-13,,0.0001875,0.0032958333000000003
2010-08-14,,0.0,0.0030125
2010-08-15,,0.0,0.003575
2010-08-16,,0.0118125,0.0013000000000000002
2010-08-17,,0.0088375,0.0011041667
2010-08-18,,0.0098,0.0006208333
2010-08-19,,0.0148125,0.0014625
2010-08-20,,0.0058000000000000005,0.00265
2010-08-21,,3.75e-05,0.0036583333000000003
2010-08-22,,0.0,0.0024541667
2010-08-23,,0.005124999999999999,0.0020166667
2010-08-24,,0.004575,0.0017124999999999998
2010-08-25,,0.008525,0.0030416667
2010-08-26,,0.022512499999999998,0.0022375
2010-08-27,,0.0485125,0.000475
2010-08-28,,0.0270875,0.0006875
2010-08-29,,0.0071625,0.0023291667
2010-08-30,,0.0123875,0.0011541667000000001
2010-08-31,,0.006625,0.0017708333
2010-09-01,,0.0004875,0.0021833333
2010-09-02,,0.0,0.0014333333
2010-09-03,,0.0026249999999999997,0.0013041667
2010-09-04,,0.0017625,0.0022583333
2010-09-05,,0.0001125,0.0023958333
2010-09-06,,0.0,0.0027833333
2010-09-07,,0.00025,0.0030875
2010-09-08,,0.0019625,0.0006083333000000001
2010-09-09,,0.0013375,0.001075
2010-09-10,,0.0007124999999999999,0.0012916667000000001
2010-09-11,,0.00215,0.0009166667
2010-09-12,,0.0010875,0.0024333333000000003
2010-09-13,,0.0056875,0.0005833333
2010-09-14,,0.0079125,0.0019375
2010-09-15,,0.007825,0.00046666670000000004
2010-09-16,,0.0095125,0.0022208333000000003
2010-09-17,,0.007175,0.0018208333
2010-09-18,,0.00355,0.0018000000000000002
2010-09-19,,0.00125,0.0014166667
2010-09-20,,0.0006875,0.0009208333
2010-09-21,,0.0004875,0.0009958333
2010-09-22,,0.0001125,0.0014791667
2010-09-23,,0.0,0.0023625
2010-09-24,,0.004,0.0020166667
2010-09-25,,0.0031500000000000005,0.0007541667
2010-09-26,,0.001325,0.00185
2010-09-27,,0.0014,0.0014208333000000001
2010-09-28,,0.0075875,0.00025
2010-09-29,,0.0043625,0.0003916667
2010-09-30,,7.5e-05,0.0016458333
2010-10-01,,0.0015624999999999999,0.0008374999999999999
2010-10-02,,0.002875,0.001375
2010-10-03,,0.0024124999999999997,0.00044166670000000003
2010-10-04,,0.00075,0.0019333333
2010-10-05,,0.0,0.0016166667000000001
2010-10-06,,0.0,0.0013124999999999999
2010-10-07,,0.0001875,0.0009166667
2010-10-08,,0.0001125,0.0008041667000000001
2010-10-09,,6.25e-05,0.0006083333000000001
2010-10-10,,3.75e-05,0.00175
2010-10-11,,0.0,0.0018000000000000002
2010-10-12,,0.0,0.0016083333
2010-10-13,,0.0,0.0005458333
2010-10-14,,0.0,0.0011708333000000001
2010-10-15,,0.00025,0.0005291667
2010-10-16,,0.0050875,0.0005
2010-10-17,,0.0032749999999999997,0.0005
2010-10-18,,0.0001875,0.0009791667
2010-10-19,,0.002375,0.0010958333
2010-10-20,,0.0027375,0.0010041667
2010-10-21,,0.0016,0.0009041667
2010-10-22,,0.0004875,0.0008041667000000001
2010-10-23,,0.0,0.0006083333000000001
2010-10-24,,0.003875,0.00040833330000000003
2010-10-25,,0.0025125,0.0008791667
2010-10-26,,0.0001125,0.0010916667
2010-10-27,,0.0014375,0.0006208333
2010-10-28,,0.00255,0.0002166667
2010-10-29,,0.0010125,0.0002958333
2010-10-30,,0.0,0.0008749999999999999
2010-10-31,,0.0013124999999999999,0.000325
2010-11-01,,0.0026625,0.00030000000000000003
2010-11-02,,0.001125,0.0002041667
2010-11-03,,0.0008125,0.0002958333
2010-11-04,,0.002425,0.0005875
2010-11-05,,0.007350000000000001,0.00012083330000000001
2010-11-06,,0.0218375,0.00019583330000000001
2010-11-07,,0.011625,0.0002958333
2010-11-08,,0.0005124999999999999,0.0006833333
2010-11-09,,0.0006625,0.00031666670000000003
2010-11-10,,0.0043124999999999995,0.0002041667
2010-11-11,,0.00655,0.0001041667
2010-11-12,,0.008137499999999999,0.0002916667
2010-11-13,,0.0050625,0.0003958333
2010-11-14,,0.004575,0.00020833330000000002
2010-11-15,,0.0038875,0.0001041667
2010-11-16,,0.0011125,0.0004833333
2010-11-17,,3.75e-05,0.00040416670000000004
2010-11-18,,0.0003125,0.00020833330000000002
2010-11-19,,0.0009375,0.0002
2010-11-20,,0.0006374999999999999,0.0002
2010-11-21,,0.0001125,0.0002958333
2010-11-22,,0.0,0.0004916667
2010-11-23,,0.0,0.0002125
2010-11-24,,0.0006875,0.0002958333
2010-11-25,,0.0004125,0.00030000000000000003
2010-11-26,,0.0006875,0.0001083333
2010-11-27,,0.0004125,0.00019583330000000001
2010-11-28,,0.000125,0.0002
2010-11-29,,7.5e-05,0.0005833333
2010-11-30,,0.0005625,0.00012083330000000001
2010-12-01,,0.00046249999999999997,0.0002916667
2010-12-02,,0.001075,0.0002041667
2010-12-03,,0.000725,0.0001041667
2010-12-04,,7.5e-05,0.00019583330000000001
2010-12-05,,0.0030624999999999997,0.0002
2010-12-06,,0.0020875,0.0001041667
2010-12-07,,0.00015000000000000001,0.0001
2010-12-08,,6.25e-05,0.0001
2010-12-09,,0.0019125,0.0001
2010-12-10,,0.008,0.0002916667
2010-12-11,,0.0089375,0.0002041667
2010-12-12,,0.003825,0.0001041667
2010-12-13,,0.0005625,0.00019583330000000001
2010-12-14,,0.0021874999999999998,0.0002
2010-12-15,,0.0013124999999999999,0.0001041667
2010-12-16,,0.000125,0.0002916667
2010-12-17,,0.0041375,0.0001083333
2010-12-18,,0.0029375,0.0001
2010-12-19,,0.00305,0.00019583330000000001
2010-12-20,,0.002525,0.0001041667
2010-12-21,,0.000525,0.0001
2010-12-22,,0.0,0.0001
2010-12-23,,0.0024375,0.0001
2010-12-24,,0.0039000000000000003,0.0001
2010-12-25,,0.0014625,0.0001
2010-12-26,,0.000375,0.0002916667
2010-12-27,,0.000725,0.0002041667
2010-12-28,,0.00030000000000000003,0.0002
2010-12-29,,0.0,0.0002
2010-12-30,,0.0,0.0002
2010-12-31,,0.0008749999999999999,0.0002
2011-01-01,,0.0012749999999999999,0.0002
2011-01-02,,0.0009500000000000001,0.0002
2011-01-03,,0.00030000000000000003,0.0003916667
2011-01-04,,0.0,0.00020833330000000002
2011-01-05,,0.0,0.0002
2011-01-06,,0.001375,0.0002958333
2011-01-07,,0.00945,0.0001083333
2011-01-08,,0.0076749999999999995,0.0001
2011-01-09,,0.00175,0.00019583330000000001
2011-01-10,,0.00027499999999999996,0.0002958333
2011-01-11,,7.5e-05,0.0003958333
2011-01-12,,0.000375,0.00020833330000000002
2011-01-13,,0.009162499999999999,0.0001041667
2011-01-14,,0.0098625,0.0001
2011-01-15,,0.0097625,0.0001
2011-01-16,,0.0042375,0.0001
2011-01-17,,0.0,0.0003875
2011-01-18,,0.0008125,0.00020833330000000002
2011-01-19,,0.0032375,0.0002
2011-01-20,,0.0049,0.0002
2011-01-21,,0.0019500000000000001,0.0002958333
2011-01-22,,0.001625,0.0001083333
2011-01-23,,0.0010375,0.0001
2011-01-24,,0.000725,0.0001
2011-01-25,,0.0020375,0.00019583330000000001
2011-01-26,,0.0015375,0.0002958333
2011-01-27,,0.00033749999999999996,0.0002041667
2011-01-28,,0.0,0.0003916667
2011-01-29,,0.0,0.0005916667
2011-01-30,,0.0,0.0005041667
2011-01-31,,0.0,0.0001166667
2011-02-01,,0.0,0.0001
2011-02-02,,0.00075,0.0001
2011-02-03,,0.001575,0.0001
2011-02-04,,0.0013000000000000002,0.0004833333
2011-02-05,,0.0006875,0.0001166667
2011-02-06,,0.0001875,0.0001
2011-02-07,,0.0,0.00019583330000000001
2011-02-08,,0.0,0.0008708333
2011-02-09,,0.0,0.0008041667000000001
2011-02-10,,0.0,0.0008
2011-02-11,,0.0069375,0.0004166667
2011-02-12,,0.0060374999999999995,0.00020833330000000002
2011-02-13,,0.00425,0.0002
2011-02-14,,0.001875,0.0005833333
2011-02-15,,0.006062499999999999,0.0005041667
2011-02-16,,0.0040125,0.0005958333
2011-02-17,,0.000225,0.0006958333000000001
2011-02-18,,0.0,0.0009874999999999999
2011-02-19,,0.0,0.0002333333
2011-02-20,,0.0,0.0003916667
2011-02-21,,0.0,0.0007833333
2011-02-22,,0.0,0.0008958333000000001
2011-02-23,,0.0,0.0009000000000000001
2011-02-24,,0.001625,0.0005166667000000001
2011-02-25,,0.0011,0.0002125
2011-02-26,,0.000575,0.0002958333
2011-02-27,,0.0015500000000000002,0.0006833333
2011-02-28,,0.0020625,0.000125
2011-03-01,,0.0007875,0.0004833333
2011-03-02,,0.0,0.0007875
2011-03-03,,0.0,0.0011833333
2011-03-04,,0.0,0.0013916667
2011-03-05,,0.0,0.0010166667
2011-03-06,,0.0,0.0005208333
2011-03-07,,0.0,0.0014583333000000001
2011-03-08,,0.0,0.0015
2011-03-09,,0.0,0.0015958333000000002
2011-03-10,,0.0,0.0005458333
2011-03-11,,0.0008125,0.0003083333
2011-03-12,,0.0004875,0.0009708333
2011-03-13,,0.0,0.0014791667
2011-03-14,,0.0037500000000000003,0.0008291667
2011-03-15,,0.0022500000000000003,0.0007041667
2011-03-16,,0.0,0.0014666667
2011-03-17,,0.0,0.0009249999999999999
2011-03-18,,0.0003125,0.0005166667000000001
2011-03-19,,0.0003125,0.0009791667
2011-03-20,,7.5e-05,0.0016708333000000001
2011-03-21,,0.0,0.0018916667
2011-03-22,,0.0,0.0019958333
2011-03-23,,0.0,0.002
2011-03-24,,0.0,0.002
2011-03-25,,0.0,0.002
2011-03-26,,0.0,0.0014249999999999998
2011-03-27,,0.0,0.0010166667
2011-03-28,,0.0,0.00215
2011-03-29,,0.0,0.0013375
2011-03-30,,0.0,0.0021625
2011-03-31,,0.0049375,0.0018166667
2011-04-01,,0.0060875,0.0005541667000000001
2011-04-02,,0.001875,0.0005958333
2011-04-03,,0.0019375,0.0028041667
2011-04-04,,0.0021000000000000003,0.0007916667
2011-04-05,,0.000625,0.0016583333
2011-04-06,,0.0001625,0.0008374999999999999
2011-04-07,,7.5e-05,0.0011833333
2011-04-08,,0.0,0.0016791667
2011-04-09,,0.0,0.0027541667
2011-04-10,,0.0,0.0024166667000000003
2011-04-11,,0.0,0.0027833333
2011-04-12,,0.0025,0.0029916667000000003
2011-04-13,,0.0015,0.0019458333
2011-04-14,,0.0,0.0022833333
2011-04-15,,0.0,0.0016291667
2011-04-16,,0.0,0.002175
2011-04-17,,0.0,0.0019125
2011-04-18,,0.0,0.0021874999999999998
2011-04-19,,0.0,0.00335
2011-04-20,,0.0,0.0034958333
2011-04-21,,0.0,0.0035
2011-04-22,,0.0,0.0033083333
2011-04-23,,0.0,0.0033958333
2011-04-24,,0.0,0.0037833333
2011-04-25,,0.0,0.0038958333
2011-04-26,,0.0,0.0039000000000000003
2011-04-27,,6.25e-05,0.0035166667
2011-04-28,,0.0066,0.0013916667
2011-04-29,,0.0046875,0.0022583333
2011-04-30,,0.00045000000000000004,0.0036416667000000002
2011-05-01,,0.0,0.0037
2011-05-02,,0.0,0.0039875
2011-05-03,,0.0,0.0036166667
2011-05-04,,0.0,0.0035041667
2011-05-05,,0.00043749999999999995,0.0018708333
2011-05-06,,0.0002625,0.0034291667000000002
2011-05-07,,0.0,0.0035
2011-05-08,,0.0,0.0039791667
2011-05-09,,0.0,0.0043833333
2011-05-10,,0.0,0.0030583333
2011-05-11,,0.0014375,0.0031916667
2011-05-12,,0.0008625,0.0037749999999999997
2011-05-13,,0.0,0.0025541667
2011-05-14,,0.0,0.003075
2011-05-15,,0.0008125,0.0029083333
2011-05-16,,0.0021125,0.0032833333
2011-05-17,,0.0026000000000000003,0.0009041667
2011-05-18,,0.0012875,0.0010875
2011-05-19,,0.0001875,0.0023458333
2011-05-20,,0.0,0.0014416667
2011-05-21,,0.0,0.0037
2011-05-22,,0.001125,0.0043749999999999995
2011-05-23,,0.0009874999999999999,0.0020041667
2011-05-24,,0.0001875,0.0044875
2011-05-25,,0.0,0.0042166667
2011-05-26,,0.0,0.0044875
2011-05-27,,0.0,0.0038291667
2011-05-28,,0.0,0.00265
2011-05-29,,0.0005,0.0026000000000000003
2011-05-30,,0.00030000000000000003,0.0025041667
2011-05-31,,0.001375,0.0048958333
2011-06-01,,0.0035125,0.0010708333
2011-06-02,,0.0016125,0.004350000000000001
2011-06-03,,0.0,0.0047875
2011-06-04,,0.0,0.0048958333
2011-06-05,,0.008624999999999999,0.005187499999999999
2011-06-06,,0.005175,0.0030916667
2011-06-07,,0.014437499999999999,0.0027125
2011-06-08,,0.014475,0.0023166667
2011-06-09,,0.004175,0.0020125
2011-06-10,,0.0004125,0.0032458333
2011-06-11,,0.00043749999999999995,0.0024375
2011-06-12,,0.003825,0.0030708333
2011-06-13,,0.0021375,0.0035791667
2011-06-14,,0.0,0.0026416667000000002
2011-06-15,,0.0,0.0026000000000000003
2011-06-16,,0.0035624999999999997,0.0028875
2011-06-17,,0.009075,0.0019416667000000001
2011-06-18,,0.0051624999999999996,0.0029541667
2011-06-19,,0.008725,0.0023291667
2011-06-20,,0.006500000000000001,0.0014375
2011-06-21,,0.000975,0.0037958333000000003
2011-06-22,,0.0008125,0.0025583333
2011-06-23,,0.0016125,0.0021166667
2011-06-24,,0.0044875,0.0025791667
2011-06-25,,0.0024124999999999997,0.0033666667
2011-06-26,,0.0015125,0.0012916667000000001
2011-06-27,,0.0008625,0.002925
2011-06-28,,0.0,0.0054916667
2011-06-29,,0.0043124999999999995,0.0055041667
2011-06-30,,0.0032124999999999996,0.0016666667
2011-07-01,,0.0027500000000000003,0.003225
2011-07-02,,0.0038,0.0032041667000000003
2011-07-03,,0.0014249999999999998,0.0026249999999999997
2011-07-04,,0.0,0.0010666667
2011-07-05,,0.0,0.0028208333
2011-07-06,,0.0,0.0045291667
2011-07-07,,0.0,0.0029708333
2011-07-08,,0.0,0.0033791667
2011-07-09,,0.0,0.0033041667
2011-07-10,,0.0005625,0.002725
2011-07-11,,0.00033749999999999996,0.0034666667
2011-07-12,,0.0,0.0041708333
2011-07-13,,0.0035,0.0037208333000000003
2011-07-14,,0.003225,0.0006333333
2011-07-15,,0.0152375,0.0005958333
2011-07-16,,0.008737499999999999,0.0026125
2011-07-17,,0.01625,0.0022208333000000003
2011-07-18,,0.010750000000000001,0.0034458333000000002
2011-07-19,,0.000725,0.0017749999999999999
2011-07-20,,7.5e-05,0.0029458333000000002
2011-07-21,,0.0,0.003
2011-07-22,,0.0,0.0030958333
2011-07-23,,0.00043749999999999995,0.0026208333
2011-07-24,,0.0057,0.0025041667
2011-07-25,,0.01195,0.000775
2011-07-26,,0.0056500000000000005,0.003
2011-07-27,,0.0031374999999999997,0.0017583333
2011-07-28,,0.001725,0.0031374999999999997
2011-07-29,,0.0,0.0025291667
2011-07-30,,0.00025,0.0015416667000000002
2011-07-31,,0.00015000000000000001,0.0011166667000000001
2011-08-01,,0.0,0.0017708333
2011-08-02,,0.0,0.0040041667
2011-08-03,,0.000125,0.0043875
2011-08-04,,0.007637499999999999,0.0017166667
2011-08-05,,0.0064125,0.0040916667000000006
2011-08-06,,0.002875,0.0035291667
2011-08-07,,0.008862499999999999,0.0020625
2011-08-08,,0.0219375,0.0023833333
2011-08-09,,0.015725,0.0017291667
2011-08-10,,0.004350000000000001,0.0024666667
2011-08-11,,0.0016749999999999998,0.0023083333
2011-08-12,,0.0029124999999999997,0.0026833333
2011-08-13,,0.0051375,0.0014541667
2011-08-14,,0.01625,0.0012083333000000001
2011-08-15,,0.0109625,0.0011041667
2011-08-16,,0.0051,0.0025375
2011-08-17,,0.0021375,0.0019291667
2011-08-18,,0.0016875,0.0031458333000000003
2011-08-19,,0.006575,0.0021458333
2011-08-20,,0.0034000000000000002,0.0024833333
2011-08-21,,3.75e-05,0.0029791667
2011-08-22,,0.0023125,0.0026166667
2011-08-23,,0.0062625,0.0029833333
2011-08-24,,0.013925,0.0021375
2011-08-25,,0.0066,0.0022916667
2011-08-26,,0.0,0.0029708333
2011-08-27,,0.010437499999999999,0.0019458333
2011-08-28,,0.008012499999999999,0.0019
2011-08-29,,0.00855,0.0014208333000000001
2011-08-30,,0.005,0.0014
2011-08-31,,0.0011125,0.0010166667
2011-09-01,,0.0004875,0.0012875
2011-09-02,,0.0,0.0023541667000000002
2011-09-03,,0.0,0.0029749999999999998
2011-09-04,,0.0005,0.0033833333
2011-09-05,,0.00055,0.0015791667000000001
2011-09-06,,0.00215,0.0022666667
2011-09-07,,0.0207625,0.0012458333000000001
2011-09-08,,0.0169875,0.0013916667
2011-09-09,,0.0059,0.0007291667000000001
2011-09-10,,0.0018375,0.0009874999999999999
2011-09-11,,0.0001125,0.0019583333
2011-09-12,,0.0,0.0018083333
2011-09-13,,0.000125,0.0011291667
2011-09-14,,0.0002,0.0021541667
2011-09-15,,7.5e-05,0.0014333333
2011-09-16,,0.0,0.0023583333
2011-09-17,,0.0011875,0.0023041667
2011-09-18,,0.0035875,0.0011500000000000002
2011-09-19,,0.004225,0.0011958333
2011-09-20,,0.001625,0.0015833333
2011-09-21,,7.5e-05,0.0010249999999999999
2011-09-22,,0.0,0.0013833333000000001
2011-09-23,,0.0,0.0016875
2011-09-24,,0.0,0.0019875
2011-09-25,,0.0,0.0020958333
2011-09-26,,0.0,0.0021000000000000003
2011-09-27,,0.00025,0.0019083333
2011-09-28,,0.00015000000000000001,0.0012291667
2011-09-29,,0.0,0.0022541667
2011-09-30,,0.0,0.0023
2011-10-01,,0.0,0.0023
2011-10-02,,0.0,0.0022041667000000003
2011-10-03,,0.0,0.0019125
2011-10-04,,0.0,0.0014208333000000001
2011-10-05,,6.25e-05,0.0009208333
2011-10-06,,0.00035000000000000005,0.0007083333
2011-10-07,,0.0091875,0.0007
2011-10-08,,0.010650000000000001,0.0009874999999999999
2011-10-09,,0.0039000000000000003,0.001
2011-10-10,,0.0043875,0.0010958333
2011-10-11,,0.0033625,0.0004291667
2011-10-12,,0.0109125,0.00020833330000000002
2011-10-13,,0.008,0.0004875
2011-10-14,,0.0010875,0.0011708333000000001
2011-10-15,,0.0,0.0013916667
2011-10-16,,0.0,0.0014958333000000001
2011-10-17,,0.0,0.0014041667000000001
2011-10-18,,0.0025,0.0011125
2011-10-19,,0.0045625,0.0004291667
2011-10-20,,0.007274999999999999,0.0007833333
2011-10-21,,0.0032624999999999998,0.0010875
2011-10-22,,0.0,0.0011958333
2011-10-23,,0.0,0.0012000000000000001
2011-10-24,,0.0,0.0012958333
2011-10-25,,0.0,0.0013000000000000002
2011-10-26,,0.0001875,0.00043749999999999995
2011-10-27,,0.0001125,0.0006875
2011-10-28,,0.0,0.0009874999999999999
2011-10-29,,0.0,0.0008083333
2011-10-30,,0.0,0.0006083333000000001
2011-10-31,,0.0,0.0006000000000000001
2011-11-01,,0.0,0.0009833333
2011-11-02,,0.000375,0.001
2011-11-03,,0.000225,0.0005208333
2011-11-04,,0.000125,0.0005958333
2011-11-05,,7.5e-05,0.0008874999999999999
2011-11-06,,0.0,0.0007083333
2011-11-07,,0.0,0.00031666670000000003
2011-11-08,,0.0,0.0001083333
2011-11-09,,0.0,0.0003875
2011-11-10,,6.25e-05,0.0004
2011-11-11,,3.75e-05,0.00020833330000000002
2011-11-12,,0.0,0.0004875
2011-11-13,,0.0,0.0005958333
2011-11-14,,0.0,0.00040833330000000003
2011-11-15,,6.25e-05,0.0006875
2011-11-16,,0.0001,0.00031666670000000003
2011-11-17,,0.0001,0.0005875
2011-11-18,,3.75e-05,0.00040833330000000003
2011-11-19,,0.0,0.00020833330000000002
2011-11-20,,0.0,0.0004875
2011-11-21,,0.0,0.00040416670000000004
2011-11-22,,0.000125,0.0004
2011-11-23,,0.0007,0.0004
2011-11-24,,0.0005,0.0001125
2011-11-25,,7.5e-05,0.0001
2011-11-26,,6.25e-05,0.0001
2011-11-27,,0.0001625,0.0003875
2011-11-28,,0.0017625,0.0001125
2011-11-29,,0.001075,0.0004833333
2011-11-30,,0.0005375,0.00040416670000000004
2011-12-01,,0.0010500000000000002,0.0004958333
2011-12-02,,0.0058874999999999995,0.0002125
2011-12-03,,0.0056375,0.0002958333
2011-12-04,,0.003175,0.0001083333
2011-12-05,,0.0041125,0.00019583330000000001
2011-12-06,,0.0042125,0.0002958333
2011-12-07,,0.0066749999999999995,0.00030000000000000003
2011-12-08,,0.0058375,0.0002041667
2011-12-09,,0.0056124999999999994,0.0002
2011-12-10,,0.0031500000000000005,0.0003916667
2011-12-11,,0.00045000000000000004,0.0004
2011-12-12,,0.0015624999999999999,0.00020833330000000002
2011-12-13,,0.0049375,0.0002
2011-12-14,,0.0089625,0.0001041667
2011-12-15,,0.005875,0.00019583330000000001
2011-12-16,,0.00685,0.0001041667
2011-12-17,,0.00935,0.0001
2011-12-18,,0.004875,0.00019583330000000001
2011-12-19,,0.0010375,0.0002958333
2011-12-20,,0.003025,0.00030000000000000003
2011-12-21,,0.00235,0.0002041667
2011-12-22,,0.0022500000000000003,0.0001041667
2011-12-23,,0.00175,0.0001
2011-12-24,,0.004187499999999999,0.0001
2011-12-25,,0.0025375,0.0003875
2011-12-26,,0.0005875,0.0001125
2011-12-27,,0.0003875,0.0001
2011-12-28,,7.5e-05,0.0001
2011-12-29,,0.000375,0.0001
2011-12-30,,0.0042875,0.0001
2011-12-31,,0.003375,0.0002916667
2012-01-01,,0.002875,0.0001083333
2012-01-02,,0.008450000000000001,0.0001
2012-01-03,,0.005425,0.0002916667
2012-01-04,,0.005025,0.0001083333
2012-01-05,,0.016212499999999998,0.0002916667
